hu;tracking;hu_externa;patrimonio;lote;sif;ca;serie;item;descricao;posicao;endereco;cod_grupo;nome_grupo;quantidade;reservado;saldo;embalagem;data;empresa;unid_medida;fator_cubagem;ean;id;bloqueio_nome;bloqueio_descricao;nf_entrada_numero;nf_entrada_serie;depositante_cnpj;depositante_nome;depositante_grupo;depositante_franquia;data_vcto;dot;peso_liquido_total;peso_bruto_total;valor_unitario;valor_total;data_fab
1347660;;="2504412";24671;;;"";3208467;"INS19";"MEGOMETRO MI-2552";137710;"MOP-1";"Instrumentos";"Instrumentos";1,00000;0,00000;1,00000;"EMB";20/03/2024;692006;un;1,00;SEM GTIN;18778098;;;;1;"29884632000813";;;;25/09/2026;2445;1;1;="";;
1602708;;="";;;;;;"ESS03";"TALABARTE DE POSICIONAMENTO EM CORDA";137710;"MOP-1";"Essenciais";"Essenciais";1,00000;0,00000;1,00000;"EMB";30/07/2024;692006;un;1,00;SEM GTIN;18777988;;;1;1;"29884632000813";INFOTEC;;;;2421;1;1;="1,0000000000";1;
1902568;;="WBS.5019D.233506789.192272";;;;"WBS.5019D.233506789.192272";233506789;"INS29";"WIDEBAND (POWER SENSOR - DIGITAL) 5019D";137710;"MOP-1";"Instrumentos";"Instrumentos";1,00000;0,00000;1,00000;"EMB";23/09/2024;692006;un;1,00;SEM GTIN;18778108;;;7022;1;"29884632000813";;;;04/09/2026;2445;1;1;="";;
2586267;;="";45793;;;;25526;"INS07";"CARGA RESISTIVA 50ohms 100W";137710;"MOP-1";"Instrumentos";"Instrumentos";1,00000;0,00000;1,00000;"EMB";12/05/2025;692006;un;1,00;SEM GTIN;18778086;;;5928;1;"29884632000813";INFOTEC;;;;2519;1;1;="916,0000000000";916;
2658462;;="2600598";45481;;;"";51570332MV;"INS20";"MULTÍMETRO DIGITAL";137710;"MOP-1";"Instrumentos";"Instrumentos";1,00000;0,00000;1,00000;"EMB";21/05/2025;692006;un;1,00;SEM GTIN;18778099;;;5727;1;"29884632000813";;;;02/02/2027;2445;1;1;="";;
2686004;;="";24739;;;"";2023033023111867;"INS28";"TESTADOR MULTIFUNCIONAL CFTV SECURE TEST IP R171000";137710;"MOP-1";"Instrumentos";"Instrumentos";1,00000;0,00000;1,00000;"EMB";26/05/2025;692006;un;1,00;SEM GTIN;18778107;;;6138;1;"29884632000813";;;;;2445;1;1;="";;
2975143;;="";;;;;;"CON163";"CONECTOR RJ11 MACHO";137710;"MOP-1";"Consumiveis";"Consumiveis";6,00000;0,00000;6,00000;"EMB";05/08/2025;692006;un;1,00;SEM GTIN;18777980;;;000029019;1;"29884632000813";;;;;2445;6;6;="";;
2975147;;="";;;;"";;"CON031";"CONECTOR RJ45 CAT6 FEMEA";137710;"MOP-1";"Consumiveis";"Consumiveis";5,00000;0,00000;5,00000;"EMB";05/08/2025;692006;un;1,00;SEM GTIN;18778150;;;3115;1;"29884632000813";;;;;2445;5;5;="";;
2975148;;="";;;;;;"CON132";"CON F COMPRESSÃO RG11";137710;"MOP-1";"Consumiveis";"Consumiveis";6,00000;0,00000;6,00000;"EMB";05/08/2025;692006;un;1,00;SEM GTIN;18777949;;;27963;1;"29884632000813";INFOTEC;;;;2522;6;6;="9,0000000000";54;
5064842;;="";24886;;;;22411004;"INS33";"MULTIMEDIDOR DE REDE FLUKE MS2-100";137710;"MOP-1";"Instrumentos";"Instrumentos";1,00000;0,00000;1,00000;"EMB";17/04/2026;692006;un;1,00;SEM GTIN;18778112;;;000000166;1;"29884632000813";;;;;2445;1;1;="";;
